"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.716853204E1,-1.519150352E1,-2.732051659E1,-3.230970383E1
1.726902112E1,-1.491197777E1,-2.398644829E1,-3.488562393E1
1.736951013E1,-1.474312115E1,-1.937778091E1,-3.732790375E1
1.746999812E1,-1.783643723E1,-1.602882576E1,-3.791460037E1
1.757048713E1,-1.957251358E1,-1.323584366E1,-3.823065948E1
1.767097612E1,-2.157200623E1,-9.970336914E0,-3.813978577E1
1.777146513E1,-2.431981087E1,-6.357849121E0,-3.692691803E1
1.787195312E1,-2.659511948E1,-2.936842918E0,-3.603652191E1
1.797244213E1,-2.880955505E1,-4.522857666E-1,-3.465044785E1
1.807293113E1,-2.832431221E1,2.946738243E0,-3.481190109E1
1.817342012E1,-2.792870140E1,5.904065132E0,-3.459940720E1
1.827390975E1,-2.734600258E1,5.562763691E0,-3.522159958E1
1.837439875E1,-3.048795700E1,2.721979618E0,-3.334530258E1
1.847488675E1,-3.170904350E1,-6.379184723E-1,-3.234919357E1
1.857537575E1,-3.006692505E1,-3.531677246E0,-3.348910141E1
1.867586475E1,-2.798457718E1,-6.327316284E0,-3.445961380E1
1.877635375E1,-2.598610687E1,-9.292482376E0,-3.520439529E1
1.887684275E1,-2.486500740E1,-1.193379402E1,-3.530451584E1
1.897733175E1,-2.354436302E1,-1.221037865E1,-3.629500961E1
1.907781975E1,-2.259804535E1,-1.313880348E1,-3.663832092E1
1.917830875E1,-2.486221313E1,-1.261547279E1,-3.563941574E1
1.927879762E1,-2.670456696E1,-1.004822159E1,-3.565990829E1
1.937928663E1,-2.646071815E1,-7.580850601E0,-3.642799759E1
1.947977562E1,-2.559298706E1,-4.999346733E0,-3.742076492E1
1.958026463E1,-2.595720291E1,-4.245921135E0,-3.737406921E1
1.968075362E1,-2.503878021E1,-8.580665588E-1,-3.813032913E1
1.978124262E1,-2.476549911E1,1.394437790E0,-3.797750854E1
1.988173062E1,-2.470639801E1,1.474200249E0,-3.810892487E1
1.998221962E1,-2.451638985E1,-1.236937523E0,-3.802101517E1
2.008270863E1,-2.788796043E1,-8.677278519E0,-3.421523285E1
2.018319762E1,-2.765015984E1,-1.133751869E1,-3.350066757E1
2.028368613E1,-2.944956589E1,-1.556968880E1,-3.054615402E1
2.038417512E1,-3.067524910E1,-1.898212242E1,-2.768887711E1
2.048466413E1,-2.921246910E1,-2.108911324E1,-2.741256714E1
2.058515312E1,-2.817264557E1,-2.288314438E1,-2.709728241E1
2.068564113E1,-2.667057800E1,-2.281004906E1,-2.858949280E1
2.078613012E1,-2.559511566E1,-2.084024239E1,-3.052570724E1
2.088661913E1,-2.663217354E1,-1.686188316E1,-3.213822937E1
2.098710813E1,-2.816886139E1,-1.067173004E1,-3.331782150E1
2.108759712E1,-3.197665787E1,-3.775696754E0,-3.142751694E1
2.118808613E1,-3.104797745E1,4.993453979E0,-3.235709763E1
2.128857562E1,-3.052518272E1,1.048757267E1,-3.187880325E1
2.138906463E1,-2.762951469E1,1.379007530E1,-3.343485641E1
2.148955262E1,-2.623422432E1,1.479454327E1,-3.407221603E1
2.159004163E1,-2.685363960E1,1.418464565E1,-3.339306641E1
2.169053062E1,-2.835794067E1,1.095693779E1,-3.362154388E1
2.179101962E1,-2.896452141E1,6.743709087E0,-3.418661499E1
2.189150863E1,-2.670321274E1,3.976466656E0,-3.580810547E1
2.199199762E1,-2.463071823E1,-9.206695557E-1,-3.725560379E1
2.209248663E1,-2.040376854E1,-4.234724998E0,-3.914065170E1
2.219297562E1,-1.786501503E1,-4.496975899E0,-4.031625366E1
2.229346837E1,-1.769973183E1,-6.513438225E0,-4.008110428E1
2.239395738E1,-1.629896927E1,-5.391007423E0,-4.091858292E1
2.249444637E1,-1.763245010E1,-4.794791222E0,-4.066548538E1
2.259493537E1,-1.991983986E1,-6.876077652E0,-3.954401016E1
2.269542438E1,-2.004348373E1,-1.079942322E1,-3.849615479E1
2.279591337E1,-1.966678238E1,-1.523806763E1,-3.707328415E1
2.289640238E1,-1.786010551E1,-1.852124214E1,-3.638324356E1
2.299689137E1,-1.217314053E1,-2.244314957E1,-3.644901657E1
2.309738038E1,-8.369596481E0,-2.624213219E1,-3.504736328E1
2.319786937E1,-8.177854538E0,-2.664784050E1,-3.481051636E1
2.329835454E1,-1.145741081E1,-2.953683662E1,-3.173575592E1
2.339884354E1,-1.355723572E1,-2.885127068E1,-3.171530533E1
2.349933254E1,-1.723699951E1,-2.782415581E1,-3.091442490E1
2.359982154E1,-2.061919022E1,-2.710435677E1,-2.986333466E1
2.370031054E1,-2.259846878E1,-2.477110100E1,-3.069908524E1
2.380079954E1,-2.484421921E1,-2.123842239E1,-3.128500366E1
2.390128854E1,-2.779288483E1,-1.586120415E1,-3.224924850E1
2.400177754E1,-2.798364067E1,-1.157440567E1,-3.365982056E1
2.410226654E1,-2.899979401E1,-6.330203056E0,-3.387894821E1
2.420275554E1,-2.845397949E1,-6.377487183E-1,-3.470085144E1
2.430324404E1,-2.719895554E1,2.618518353E0,-3.561726379E1
2.440373304E1,-2.494778824E1,3.804818153E0,-3.691773605E1
2.450422204E1,-2.348390961E1,3.937163353E0,-3.772884369E1
2.460471104E1,-2.296037102E1,4.506793022E0,-3.823514938E1
2.470520004E1,-2.501390266E1,3.553843975E0,-3.753419113E1
2.480568904E1,-3.043918800E1,-5.012321472E-1,-3.487978745E1
2.490617804E1,-3.432334137E1,-3.979930878E0,-3.269547653E1
2.500666704E1,-3.640314484E1,-9.000627518E0,-3.072264862E1
2.510715504E1,-3.269671631E1,-1.346609306E1,-3.165176010E1
2.520764404E1,-2.843514824E1,-1.785503006E1,-3.151856613E1
2.530813425E1,-2.520692825E1,-2.337903023E1,-2.915461731E1
2.540862325E1,-1.985771942E1,-2.435945702E1,-3.177645493E1
2.550911225E1,-1.571471977E1,-2.641895866E1,-3.234315109E1
2.560960125E1,-1.256689548E1,-2.782840919E1,-3.233108902E1
2.571009025E1,-9.984592438E0,-2.824968529E1,-3.291935349E1
