"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.205298913E1,9.528677911E-4,-3.071757965E-4,-6.007407792E-4
2.215347138E1,1.924790442E-3,-6.654062308E-4,1.658319496E-3
2.225395638E1,-1.356367953E-3,3.076451831E-4,5.094001535E-4
2.235444238E1,-1.140129752E-3,-6.370260380E-4,-1.670015277E-3
2.245492738E1,-2.422673628E-3,-7.024877705E-4,5.343076773E-4
2.255541238E1,5.086036399E-4,4.399106838E-4,-6.078907754E-4
2.265589838E1,6.167422980E-4,1.723171212E-3,-2.364276443E-3
2.275638338E1,8.070254698E-4,-3.764156951E-3,-4.966733977E-4
2.285686838E1,-2.194681205E-3,9.083999321E-4,-3.830685746E-4
2.295735338E1,-1.115038060E-3,-6.672302261E-4,6.107701920E-4
2.305783938E1,-1.101093367E-4,2.053683158E-3,1.050414518E-3
2.315832663E1,-7.327524945E-4,2.168196719E-3,-8.599483408E-4
2.325881163E1,2.185041085E-3,-6.045172922E-4,8.648051880E-4
2.335929763E1,9.547313675E-4,3.408854827E-4,3.505521454E-4
2.345978262E1,9.744279087E-4,2.578762360E-4,-1.762129832E-4
2.356026762E1,-1.281937584E-4,-5.312534049E-4,-2.377112862E-3
2.366075263E1,-7.824879140E-5,-2.981206169E-3,1.241834834E-4
2.376123863E1,-1.901484095E-3,-1.868494321E-3,-1.197334379E-3
2.386172363E1,-2.138129435E-3,-1.582383178E-3,-2.058588900E-3
2.396220863E1,-4.284754395E-4,-4.677148536E-4,9.158037137E-4
2.406269363E1,-5.149031058E-4,6.676758640E-4,4.108420108E-4
2.416317238E1,6.949845701E-4,-7.228041068E-5,-5.144909956E-4
2.426365838E1,-1.702100039E-3,6.477204151E-4,1.570557710E-3
2.436414338E1,1.402649097E-3,-7.278406993E-4,3.676414490E-4
2.446462838E1,-2.458202653E-3,9.795390069E-4,-1.257869415E-3
2.456511338E1,-1.434029080E-3,2.041603439E-4,-1.009261468E-3
2.466559837E1,-5.373600870E-4,1.983975060E-3,-3.497330239E-3
2.476608438E1,9.904336184E-4,5.254135467E-4,4.186003935E-4
2.486656938E1,-1.607894897E-3,1.941304654E-3,-4.973392934E-4
2.496705438E1,2.530173399E-3,-3.538951278E-4,1.211124007E-3
2.506753938E1,6.316304207E-4,3.910122439E-3,8.833652828E-4
2.516802492E1,2.520373091E-4,7.980694063E-4,-6.484880578E-4
2.526850992E1,-7.403185591E-4,-1.521491446E-3,4.410077818E-4
2.536899492E1,-5.541974679E-4,-2.993568778E-4,-1.525260042E-3
2.546948092E1,-1.263238490E-3,-1.080567949E-3,-1.057995483E-3
2.556996592E1,-8.216332644E-4,3.089842387E-3,1.272111898E-3
2.567045092E1,-4.975367337E-4,5.135610700E-4,7.913750596E-4
2.577093592E1,1.312488690E-3,2.180971205E-4,-7.435434964E-4
2.587142092E1,1.435063779E-3,8.040261455E-4,4.933504388E-4
2.597190592E1,-2.009794116E-6,1.864986494E-3,-1.638122718E-3
2.607239092E1,-5.043093115E-4,6.334781647E-4,1.732721459E-3
2.617287942E1,-3.547213972E-3,1.723725814E-3,-4.709188361E-4
2.627336442E1,1.458931714E-3,-1.277387608E-3,-1.235148637E-3
2.637384942E1,2.475542948E-3,3.034348134E-3,-1.533966395E-3
2.647433542E1,-3.734482452E-4,1.940073445E-3,-8.054899517E-4
2.657482042E1,5.188705400E-4,1.746912487E-3,1.132049365E-3
2.667530542E1,-2.487083897E-3,1.006003935E-3,-1.298824325E-3
2.677579042E1,-4.406822845E-4,5.312189460E-4,1.450802432E-3
2.687627542E1,3.546867520E-4,-5.310145207E-4,1.657025656E-3
2.697676042E1,2.278937027E-4,-7.049762644E-4,-4.818127491E-4
2.707724542E1,-1.167245209E-3,-6.121522747E-4,2.497634850E-3
2.717772675E1,3.573298454E-4,-8.093556389E-4,-1.564502600E-3
2.727821175E1,3.278255463E-5,-1.379385125E-3,-2.385497559E-3
2.737869675E1,2.474720590E-3,-1.086954027E-3,1.145214774E-4
2.747918175E1,-2.685457468E-3,-1.316065434E-3,-3.499002894E-3
2.757966675E1,1.502483152E-3,-1.106691547E-3,-1.871450106E-3
2.768015175E1,2.528503537E-3,4.076901823E-4,-1.006377861E-3
2.778063675E1,1.096789725E-3,2.585635521E-4,1.747096889E-3
2.788112175E1,3.687199205E-5,1.281218603E-3,1.878474839E-3
2.798160675E1,-5.414308980E-4,2.294471487E-4,6.340960972E-4
2.808209175E1,-2.479567192E-3,4.651271738E-4,1.264929539E-3
2.818257654E1,-2.362458035E-4,3.795549273E-4,1.447690884E-3
2.828306154E1,-1.267818734E-4,-4.212111235E-4,-2.572357189E-4
2.838354654E1,-1.135898754E-3,-1.122988760E-4,3.842480946E-4
2.848403154E1,1.768535003E-3,-1.927693840E-3,3.604744561E-4
2.858451654E1,1.602710225E-3,-9.951749817E-4,-1.429265132E-3
2.868500154E1,3.543021157E-4,-1.340798568E-3,-2.136861905E-3
2.878548654E1,-5.654208362E-4,-3.741881810E-4,-2.125063678E-3
2.888597154E1,6.305901334E-4,2.367622219E-4,-4.597355146E-4
2.898645654E1,8.344706148E-4,6.102584302E-5,1.783974003E-4
2.908694154E1,-1.374001615E-3,-4.289858043E-4,5.209301598E-4
2.918742604E1,2.382094972E-3,-5.892491899E-4,-9.913230315E-5
2.928791004E1,-7.295086980E-4,-3.354204819E-4,-6.943289191E-5
2.938839504E1,-1.352549531E-3,1.967631746E-3,2.981128637E-4
2.948888004E1,2.382364124E-3,2.361886669E-3,2.322874498E-4
2.958936504E1,-3.336798400E-4,4.480322823E-4,1.626375364E-3
2.968985004E1,-2.679070458E-4,8.778562769E-4,3.421960864E-4
2.979033504E1,7.357839495E-4,8.155740798E-4,8.548526093E-4
2.989082004E1,1.133877784E-3,7.135700434E-4,2.391366288E-4
2.999130504E1,4.730578512E-4,8.463147096E-4,-6.940616295E-4
3.009179004E1,1.968669705E-3,1.952954102E-3,8.074729703E-5
3.019227425E1,1.650079153E-3,-1.613756176E-3,1.747054746E-3
3.029275925E1,1.157660037E-3,9.805262089E-4,-2.550100908E-4
3.039324425E1,-1.308666542E-4,-1.032295637E-3,-1.177585335E-3
3.049372925E1,7.760804147E-4,-2.353864722E-3,-3.711506724E-5
3.059421425E1,2.784384415E-4,1.173801720E-3,-9.525411297E-4
3.069469925E1,1.022872515E-3,1.367593184E-3,-6.786717568E-4
3.079518325E1,-2.048819326E-3,-2.588320989E-3,-2.125421306E-3
3.089566825E1,-1.798730344E-3,-2.121599391E-4,-6.150559057E-4
3.099615325E1,8.969968185E-4,8.228048682E-3,2.920325473E-2
3.109663825E1,-3.517624736E-1,-5.432261825E-1,9.899246097E-1
3.119712367E1,4.212739170E-1,1.987625659E-1,1.500423849E-1
3.129760867E1,1.351395249E0,-3.949004710E-1,6.553301215E-1
3.139809267E1,2.328881502E0,-6.399757415E-2,-6.357070804E-1
3.149857767E1,1.431176424E0,-1.638312936E0,-6.086736321E-1
3.159906267E1,7.217748761E-1,-1.016098559E-1,-1.152580857E0
3.169954767E1,3.132823706E-1,-1.181876540E0,-1.018933296E0
3.180003267E1,3.245310187E-1,-1.152606487E0,-1.682879031E-1
3.190051667E1,5.532801151E-1,-2.237689681E-2,6.024968624E-1
3.200100167E1,9.118118882E-1,4.543944597E-1,8.336030245E-1
3.210148667E1,8.115633130E-1,1.230773807E0,1.056163192E0
3.220197192E1,6.215457916E-1,8.571354151E-1,1.377902865E0
3.230245692E1,4.464465380E-1,6.833255887E-1,1.277680516E0
3.240294092E1,-2.198784798E-1,1.955082774E0,1.232646585E0
3.250342592E1,-2.193139344E-1,7.075519562E-1,1.520906687E0
3.260391092E1,-1.137936488E-1,8.219013810E-1,1.072252154E0
3.270439592E1,2.927549481E-1,6.698074341E0,-1.404156566E0
3.280488092E1,4.886568487E-1,6.439254284E0,-4.435345173E0
3.290536592E1,1.543826103E0,1.133944750E0,-4.195493698E0
3.300584992E1,6.172291636E-1,-5.044732094E0,-3.582060575E0
3.310633492E1,-1.028125048E0,-2.018970013E0,-1.739592791E0
3.320681967E1,2.590117455E0,-6.434557438E-1,-1.499176323E-1
3.330730467E1,9.368776679E-1,-1.570721865E0,-2.111726046E0
3.340778867E1,2.746447802E0,-2.488140315E-1,-8.581523895E-1
3.350827367E1,1.703530908E0,1.623762250E0,1.403760076E0
3.360875867E1,2.366022348E0,1.239871159E-1,1.337313414E0
3.370924367E1,1.270423889E0,6.648643613E-1,9.708705544E-1
3.380972767E1,2.194712758E-1,3.942297995E-1,-1.810987890E-1
3.391021267E1,6.019697189E-1,3.550862372E-1,2.595501766E-2
3.401069767E1,-3.005368263E-2,-6.672067046E-1,1.300087869E-1
3.411118267E1,-6.135219336E-1,-3.829302192E-1,2.990083396E-1
