"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.550990625E1,1.087695360E-3,4.849350080E-5,1.306548249E-3
1.561039125E1,1.268228516E-4,1.303740311E-3,-6.512186956E-4
1.571087625E1,4.416741431E-4,2.968725748E-4,-2.838210203E-3
1.581136125E1,-8.089849725E-4,-4.437379539E-5,-1.014178153E-3
1.591184650E1,-1.835667528E-3,-1.899020281E-3,1.341274939E-3
1.601233050E1,2.375383861E-3,7.405010983E-4,5.180682056E-4
1.611281550E1,2.347845584E-4,-2.276252024E-3,8.281320333E-6
1.621330050E1,-2.017002553E-3,6.205784157E-4,-8.557250258E-4
1.631378550E1,-4.478348419E-4,2.685893793E-3,-1.443695161E-3
1.641427050E1,-4.681944847E-4,-7.554301992E-4,-3.035729751E-4
1.651475450E1,-1.754658297E-4,-1.781174913E-3,-1.079990296E-3
1.661523950E1,-2.577842213E-3,-3.843852319E-4,-9.329533204E-4
1.671572450E1,-3.798621707E-3,-1.628813334E-4,4.146255087E-4
1.681620950E1,-4.213163629E-4,-7.984004915E-4,2.177930437E-3
1.691669500E1,-2.375232056E-3,-6.360937841E-4,3.341070842E-4
1.701717900E1,-2.842538059E-3,-3.425217001E-3,4.104855470E-4
1.711766400E1,7.842611521E-4,-3.655254841E-4,-1.300211996E-3
1.721814900E1,1.424570568E-3,1.786857378E-3,-9.928599466E-4
1.731863400E1,2.491705120E-3,-3.986065276E-4,5.836728960E-4
1.741911800E1,-1.790967770E-3,8.346471004E-4,2.675615484E-3
1.751960300E1,-2.814074978E-4,-1.065955963E-3,9.671763983E-4
1.762008800E1,1.966403797E-4,1.578126103E-5,1.405358780E-4
1.772057300E1,-8.984617889E-4,-1.024431549E-4,1.433153171E-3
1.782105700E1,1.064116135E-3,-1.699795481E-3,6.499656010E-4
1.792154513E1,4.090304486E-3,-4.442878067E-3,1.518115401E-3
1.802203013E1,3.451453522E-4,-2.364419401E-3,-2.987373155E-4
1.812251413E1,6.248699501E-4,-3.583403304E-4,-2.263509668E-4
1.822299913E1,9.435964748E-4,4.179026000E-4,4.874125123E-3
1.832348413E1,1.443671994E-3,-1.187633723E-3,1.124334987E-3
1.842396913E1,-7.156683132E-4,-1.877679955E-3,-1.423000358E-4
1.852445313E1,-1.438921317E-3,2.894266509E-4,-7.848870009E-4
1.862493813E1,2.109161578E-3,8.347705007E-4,-1.904072706E-4
1.872542313E1,-3.612617962E-3,2.386751585E-3,-1.349894912E-3
1.882590713E1,9.993799031E-4,1.525059342E-4,-3.267801367E-5
1.892638850E1,-2.015102655E-3,1.646758523E-3,1.163443085E-4
1.902687350E1,-9.309714660E-4,-2.120014280E-3,4.703202285E-5
1.912735750E1,3.381318413E-3,-1.212069765E-3,1.004389953E-3
1.922784250E1,-1.299072057E-3,-9.708530270E-4,5.301265046E-4
1.932832750E1,3.157109022E-4,-1.918680966E-3,-1.151212957E-3
1.942881150E1,-2.354985103E-3,3.168280236E-4,-2.531418577E-4
1.952929650E1,-1.319396310E-3,-1.086734701E-3,1.223600237E-3
1.962978050E1,2.931393683E-4,-1.693967264E-3,-1.027005026E-3
1.973026550E1,1.700976864E-3,-3.001433797E-4,1.653166721E-3
1.983075088E1,1.641450450E-3,-1.681209542E-4,1.559728757E-3
1.993123488E1,1.348551363E-3,1.025911421E-3,-1.564815058E-3
2.003171988E1,1.474544406E-3,-1.887377817E-3,-5.930303596E-4
2.013220388E1,1.990180463E-4,-3.388547339E-4,-7.952444721E-4
2.023268888E1,1.349948347E-3,-5.281479098E-4,1.146925148E-3
2.033317387E1,-4.748255014E-5,4.219004884E-3,2.921171952E-3
2.043365788E1,9.115617722E-4,-1.870287582E-3,4.545666743E-4
2.053414288E1,-7.438203320E-4,3.941855393E-4,5.282200873E-4
2.063462688E1,1.032981090E-3,7.693273947E-4,-1.235152595E-3
2.073511188E1,-1.284023747E-3,-2.188015264E-3,-2.279637847E-4
2.083559525E1,-7.693590596E-4,2.945416607E-3,-7.960165385E-4
2.093608025E1,-3.423597664E-4,-1.387027092E-3,1.824036241E-3
2.103656425E1,9.115301073E-4,-4.177913070E-6,1.620689873E-4
2.113704925E1,1.276613120E-2,-1.280445512E-2,1.391849248E-3
2.123753325E1,-1.686625183E-4,1.695465297E-3,3.530385438E-4
2.133801825E1,1.801815815E-3,-1.171790063E-4,-1.253307448E-3
2.143850225E1,-9.293304756E-4,8.219960146E-4,1.136935083E-3
2.153898725E1,-1.260537654E-3,-1.030909829E-3,9.710397571E-4
2.163947125E1,1.149404794E-3,8.724275976E-4,-1.753116725E-3
2.173995625E1,-2.628382295E-3,7.087714039E-4,1.015825430E-3
2.184044375E1,2.032299526E-3,-7.245619781E-4,9.245716501E-4
2.194092875E1,-8.650124073E-6,7.686926983E-4,6.434544921E-4
2.204141275E1,7.542166859E-4,-9.935810231E-4,2.913642675E-4
2.214189775E1,1.043383032E-3,-1.039957628E-3,3.102198243E-4
2.224238175E1,-8.787829429E-4,-9.669340216E-4,-4.052266013E-4
2.234286675E1,1.628504135E-3,1.323706936E-3,-1.903113443E-4
2.244335075E1,-9.461129084E-4,-4.577781074E-4,-1.530246576E-3
2.254383575E1,-1.202579588E-4,1.874919981E-3,-7.585913409E-4
2.264431975E1,-6.398065016E-4,-8.318470791E-4,-1.535299933E-3
2.274480375E1,-7.466636598E-4,3.869975917E-4,1.817655284E-4
2.284528542E1,-4.564700648E-4,2.017918043E-3,-8.606780320E-4
2.294576942E1,-2.005603164E-3,1.740525477E-4,1.515300479E-3
2.304625442E1,-1.350949518E-3,1.283807680E-3,1.448466210E-3
2.314673842E1,-9.143408388E-4,7.134587504E-4,3.069101367E-4
2.324722342E1,3.075888380E-4,1.559394877E-3,2.068910049E-3
2.334770742E1,4.957569763E-4,6.576972082E-4,2.824803814E-4
2.344819142E1,-9.238310158E-4,-9.972881526E-4,2.820619848E-4
2.354867642E1,1.536643133E-3,-3.654817119E-4,2.259477042E-4
2.364916042E1,1.038166694E-3,1.139339525E-3,3.391355276E-4
