"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.235797487E1,9.803713074E0,-1.167572021E-2,9.909393311E-2
3.245846387E1,9.808802490E0,-1.526824951E-2,1.124162292E-1
3.255895287E1,9.818532257E0,-2.963836670E-2,1.154100037E-1
3.265944087E1,9.818083191E0,-2.529739380E-2,9.310638428E-2
3.275992987E1,9.821675720E0,-1.332229614E-2,9.954299927E-2
3.286041879E1,9.821526031E0,-2.634521484E-2,1.026864624E-1
3.296090779E1,9.822274475E0,-1.616638184E-2,9.205856323E-2
3.306139679E1,9.813592529E0,-2.275268555E-2,8.951385498E-2
3.316188479E1,9.809850311E0,-2.604583740E-2,1.091230774E-1
3.326237379E1,9.819131012E0,-1.945953369E-2,1.014889526E-1
3.336286279E1,9.812844086E0,-9.729766846E-3,1.008901978E-1
3.346335179E1,9.823322296E0,-2.619552612E-2,9.295669556E-2
3.356383979E1,9.821226654E0,-2.739303589E-2,9.759704590E-2
3.366432879E1,9.832902374E0,-1.332229614E-2,9.460327148E-2
3.376481779E1,9.833950195E0,-2.215393066E-2,8.442443848E-2
3.386530575E1,9.824519806E0,-3.083587646E-2,8.472381592E-2
3.396579475E1,9.813891907E0,-2.170486450E-2,1.031355286E-1
3.406628375E1,9.811347198E0,-2.305206299E-2,1.070274353E-1
3.416677175E1,9.792636108E0,-2.005828857E-2,9.924362183E-2
3.426726075E1,9.811945953E0,-2.245330811E-2,8.262817383E-2
3.436774975E1,9.823022919E0,-1.930984497E-2,1.074765015E-1
3.446823775E1,9.818981323E0,-2.664459229E-2,1.127156067E-1
3.456872675E1,9.825417938E0,-2.859054565E-2,9.535171509E-2
3.466921575E1,9.826465759E0,-1.901046753E-2,1.089733887E-1
3.476970375E1,9.828561401E0,-1.886077881E-2,1.199006653E-1
3.487019304E1,9.823022919E0,-1.481918335E-2,8.771759033E-2
3.497068104E1,9.831106110E0,-2.948867798E-2,1.047821045E-1
3.507117004E1,9.820927277E0,-1.571731567E-2,9.789642334E-2
3.517165904E1,9.816137238E0,-2.200424194E-2,9.864486694E-2
3.527214704E1,9.813293152E0,-1.796264648E-2,1.115180969E-1
3.537263604E1,9.810748444E0,-2.170486450E-2,1.100212097E-1
3.547312404E1,9.803862762E0,-2.080673218E-2,9.729766846E-2
3.557361304E1,9.806856537E0,-1.541793823E-2,1.059796143E-1
3.567410104E1,9.812993774E0,-2.499801636E-2,1.004411316E-1
3.577459004E1,9.799222412E0,-3.592529297E-2,1.076261902E-1
3.587507717E1,9.823471985E0,-2.095642090E-2,1.056802368E-1
3.597556617E1,9.826316071E0,-2.125579834E-2,1.019380188E-1
3.607605417E1,9.818981323E0,-1.511856079E-2,9.879455566E-2
3.617654317E1,9.829309845E0,-1.841171265E-2,9.385482788E-2
