"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.590124763E1,-2.050149155E1,-4.300903702E1,3.292486191E0
2.600173563E1,-2.054787636E1,-4.266764832E1,3.238798141E0
2.610222362E1,-2.047945404E1,-4.290703583E1,3.491875172E0
2.620271162E1,-2.059901619E1,-4.289277649E1,3.365522861E0
2.630319962E1,-2.047133064E1,-4.310829163E1,3.382874966E0
2.640368663E1,-2.043395233E1,-4.307259750E1,3.300592899E0
2.650417463E1,-2.057451248E1,-4.303591537E1,3.283432961E0
2.660466263E1,-2.052473831E1,-4.304903412E1,3.483178139E0
2.670515062E1,-2.069673538E1,-4.300185394E1,3.422932625E0
2.680563862E1,-2.057384682E1,-4.292246628E1,3.548858166E0
2.690612563E1,-2.056428528E1,-4.307118225E1,3.466116905E0
2.700661363E1,-2.061598778E1,-4.293436813E1,3.364958763E0
2.710710163E1,-2.060389709E1,-4.282784271E1,3.490069389E0
2.720758963E1,-2.048916435E1,-4.299495697E1,3.563916206E0
2.730807662E1,-2.059081459E1,-4.302774811E1,3.410215855E0
2.740856462E1,-2.050918579E1,-4.290160370E1,3.487292767E0
2.750905263E1,-2.069959068E1,-4.287243652E1,3.226618290E0
2.760954063E1,-2.065453529E1,-4.302110672E1,3.161003590E0
2.771002762E1,-2.059528351E1,-4.303544235E1,3.262136936E0
2.781051512E1,-2.073237801E1,-4.322698975E1,3.319689751E0
2.791100312E1,-2.080929947E1,-4.346021271E1,3.557587147E0
2.801149013E1,-2.079299164E1,-4.375669098E1,3.534956455E0
2.811197813E1,-2.087872887E1,-4.379884338E1,3.350910187E0
2.821246512E1,-2.091988373E1,-4.384763336E1,3.584074020E0
2.831295312E1,-2.089212036E1,-4.413380432E1,3.553893566E0
2.841344113E1,-2.092877960E1,-4.438069534E1,3.541471481E0
2.851392813E1,-2.104228401E1,-4.438433838E1,3.652878761E0
2.861441612E1,-2.109899139E1,-4.445645905E1,3.778878689E0
2.871490313E1,-2.113742828E1,-4.478719711E1,3.877744675E0
2.881539125E1,-2.135992432E1,-4.515013123E1,3.851267338E0
2.891587825E1,-2.130051231E1,-4.545981598E1,3.911503792E0
2.901636625E1,-2.134283638E1,-4.605381775E1,3.634878159E0
2.911685325E1,-2.141852951E1,-4.628889847E1,3.633381844E0
2.921734125E1,-2.134719276E1,-4.661602783E1,3.734807014E0
2.931782825E1,-2.129118729E1,-4.693552399E1,3.757911205E0
2.941831625E1,-2.134129333E1,-4.717269897E1,3.977535248E0
2.951880325E1,-2.122642899E1,-4.734725189E1,3.943952084E0
2.961929125E1,-2.116758537E1,-4.753532028E1,4.096447468E0
2.971977825E1,-2.129359245E1,-4.755762863E1,3.996500492E0
2.982026671E1,-2.135006714E1,-4.736171722E1,3.983796597E0
2.992075371E1,-2.148421669E1,-4.705297470E1,3.815273285E0
3.002124071E1,-2.144909859E1,-4.690568542E1,3.841989994E0
3.012172871E1,-2.153232574E1,-4.669768143E1,3.913631916E0
3.022221571E1,-2.145760918E1,-4.630980301E1,3.871387959E0
3.032270371E1,-2.135541916E1,-4.608171463E1,3.798969269E0
3.042319071E1,-2.141915131E1,-4.575627899E1,3.613551140E0
3.052367771E1,-2.139906311E1,-4.544057846E1,3.702800274E0
3.062416571E1,-2.126684570E1,-4.506185913E1,3.663666248E0
3.072465271E1,-2.114550209E1,-4.462907791E1,3.646540642E0
3.082513933E1,-2.107751465E1,-4.448672104E1,3.453993320E0
3.092562733E1,-2.087436676E1,-4.408209991E1,3.447166920E0
3.102611433E1,-2.088718414E1,-4.385163116E1,3.402973175E0
3.112660133E1,-2.091830254E1,-4.390389633E1,3.711707592E0
3.122708833E1,-2.087703323E1,-4.392734909E1,3.510516167E0
