"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.520139662E1,-1.818474197E1,8.233480453E-1,-4.387126923E1
3.530189563E1,-1.821012497E1,9.434871674E-1,-4.388948059E1
3.540239363E1,-1.822118759E1,9.358906746E-1,-4.388098145E1
3.550289262E1,-1.822808647E1,9.922142029E-1,-4.378425598E1
3.560339513E1,-1.818063736E1,8.147068024E-1,-4.369001770E1
3.570389312E1,-1.823066521E1,8.761463165E-1,-4.374462128E1
3.580439212E1,-1.823146820E1,7.734880447E-1,-4.367971802E1
3.590489013E1,-1.820539093E1,9.994287491E-1,-4.373329163E1
3.600538912E1,-1.823252869E1,9.895801544E-1,-4.372437286E1
3.610588713E1,-1.827177048E1,9.745168686E-1,-4.370493317E1
3.620638613E1,-1.827587128E1,8.985900879E-1,-4.364633942E1
3.630688412E1,-1.805212975E1,3.342099190E-1,-4.380666351E1
3.640738213E1,-1.783630753E1,2.832169533E-1,-4.425031281E1
3.650788112E1,-1.824110031E1,9.146347046E-1,-4.394245148E1
3.660837513E1,-1.843391418E1,1.120132923E0,-4.402088165E1
3.670887413E1,-1.843325996E1,1.158507347E0,-4.394267273E1
3.680937212E1,-1.833635330E1,1.033638000E0,-4.394108582E1
3.690987013E1,-1.818801117E1,8.872880936E-1,-4.420975494E1
3.701036912E1,-1.823355484E1,1.069981098E0,-4.409877777E1
3.711086713E1,-1.847166824E1,1.326270580E0,-4.407376862E1
3.721136512E1,-1.857648468E1,1.263052940E0,-4.395539856E1
3.731186412E1,-1.844072342E1,1.312790394E0,-4.412154388E1
3.741236213E1,-1.842709351E1,1.325248718E0,-4.393729401E1
3.751286012E1,-1.848343277E1,1.344517231E0,-4.403370667E1
3.761335829E1,-1.843753433E1,1.259351254E0,-4.413239288E1
3.771385729E1,-1.827047539E1,8.015971184E-1,-4.386958313E1
3.781435529E1,-1.827547073E1,9.469265938E-1,-4.389460754E1
3.791485329E1,-1.848407745E1,1.056409359E0,-4.401814270E1
3.801535129E1,-1.843414688E1,9.769763947E-1,-4.389065552E1
3.811585029E1,-1.835133553E1,8.327121735E-1,-4.355475616E1
3.821634829E1,-1.818986320E1,3.667359352E-1,-4.369052887E1
3.831684629E1,-1.727544212E1,-8.283371925E-1,-4.391508484E1
3.841734429E1,-1.561948681E1,-2.264820576E0,-4.699154663E1
3.851784229E1,-1.581659794E1,-2.223790646E0,-4.611055756E1
3.861833979E1,-1.613708115E1,-2.181847095E0,-4.529592133E1
3.871883779E1,-1.589751911E1,-2.515222073E0,-4.554812622E1
3.881933679E1,-1.577379131E1,-2.771120548E0,-4.508090210E1
3.891983479E1,-1.592465115E1,-2.647022724E0,-4.488305664E1
3.902033279E1,-1.628089333E1,-1.889057636E0,-4.465813446E1
3.912083079E1,-1.718086433E1,-7.818641663E-1,-4.388528442E1
3.922132879E1,-1.782149506E1,3.175611496E-1,-4.360739899E1
3.932182679E1,-1.813532829E1,6.398634911E-1,-4.352936554E1
3.942232479E1,-1.799062157E1,3.663735390E-1,-4.359004211E1
3.952282279E1,-1.782838249E1,4.562220573E-1,-4.373863983E1
3.962332142E1,-1.818023109E1,8.551216125E-1,-4.343288422E1
3.972381942E1,-1.828317642E1,1.026870251E0,-4.367040253E1
3.982431742E1,-1.808265495E1,8.133206367E-1,-4.347526550E1
3.992481542E1,-1.787915421E1,7.906746864E-1,-4.381430817E1
4.002531342E1,-1.827193832E1,1.361015320E0,-4.372382355E1
