"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.725097333E1,-1.872208901E-3,-3.225606401E-3,-1.262157690E-3
1.735145933E1,-2.265667543E-3,3.500636667E-4,8.264183998E-5
1.745194533E1,-1.069189981E-3,1.558263320E-3,-8.344813250E-5
1.755243033E1,-1.668286510E-3,-2.362702042E-3,-3.809668124E-4
1.765291633E1,-1.626593061E-3,4.636514932E-4,5.383305252E-4
1.775340233E1,1.973560080E-3,5.959612317E-4,2.069118898E-3
1.785388733E1,1.048937440E-3,-4.301108420E-4,6.227660924E-4
1.795437333E1,-4.013242200E-3,-1.082658768E-2,-8.467512671E-4
1.805485858E1,-1.009040512E-3,2.729125787E-3,7.034535520E-5
1.815534458E1,1.346163452E-3,1.980949193E-3,-7.798476145E-4
1.825583058E1,9.028166533E-4,8.394280449E-4,-2.036806662E-3
1.835631558E1,-2.853339538E-3,-2.440164331E-3,-9.124181233E-4
1.845680158E1,8.436618373E-4,1.536335330E-3,-1.886230195E-3
1.855728658E1,-6.572250277E-4,-4.731952213E-4,1.117176609E-3
1.865777258E1,-7.614120841E-4,1.014300156E-3,-1.621170202E-3
1.875825758E1,-1.508781686E-3,4.102494568E-4,2.139999066E-3
1.885874358E1,-3.080192022E-3,-8.609411307E-4,1.070021419E-3
1.895922858E1,-1.619252376E-3,-2.518338151E-3,8.904365823E-4
1.905971783E1,-1.431047916E-3,1.039066818E-3,5.697167944E-4
1.916020283E1,-1.948366873E-3,4.106140696E-4,1.234935597E-3
1.926068883E1,1.085359603E-3,-5.319062620E-5,-1.333707711E-3
1.936117483E1,1.228722744E-3,-1.107952558E-3,-5.743885413E-4
1.946165983E1,-2.190647647E-4,-2.359790727E-3,5.471815821E-4
1.956214583E1,2.038795501E-4,7.813796401E-7,-6.344430149E-4
1.966263083E1,-4.590265453E-4,-3.792801872E-4,1.425255556E-3
1.976311683E1,-1.630218700E-3,2.114735544E-4,-1.345607219E-3
1.986360183E1,-8.801203221E-4,-6.485469639E-4,1.612110762E-3
1.996408783E1,3.092940897E-4,-6.927265786E-4,-7.924980018E-4
2.006456975E1,9.106993675E-4,1.044207253E-3,3.977171145E-4
2.016505575E1,-2.589506097E-3,2.698938362E-3,-2.176037990E-3
2.026554075E1,-2.686390653E-4,-1.023142133E-3,-1.034128712E-3
2.036602575E1,-1.774589531E-3,-1.013390720E-3,2.268215176E-4
2.046651175E1,-3.399476409E-4,2.906873822E-3,-8.353483863E-4
2.056699675E1,2.406649292E-4,3.127986565E-4,-2.576743718E-4
2.066748275E1,4.916274920E-4,-8.491920307E-4,2.632736694E-3
2.076796775E1,-2.887261100E-3,-1.088512130E-3,5.404225085E-4
2.086845375E1,6.207888946E-4,-3.158557694E-3,-3.262602258E-4
2.096893875E1,1.167003997E-3,3.050235100E-3,6.569419056E-4
2.106942821E1,-9.271623567E-4,1.538079232E-3,6.142498460E-4
2.116991321E1,-1.703450456E-3,-1.424453221E-3,1.418383559E-3
2.127039821E1,-2.332124859E-5,1.585757826E-3,1.212462084E-3
2.137088421E1,-8.856588975E-4,-2.005184069E-4,8.781182114E-4
2.147136921E1,-1.446623355E-5,1.255636103E-3,2.586529590E-4
2.157185521E1,-1.381288283E-3,7.677823305E-5,8.262856863E-5
2.167234021E1,5.877455696E-4,3.508450463E-4,6.128991954E-4
2.177282621E1,1.767646521E-3,1.255930401E-4,7.681252901E-4
2.187331121E1,-2.473859116E-3,2.650089096E-3,-4.305900075E-5
2.197379621E1,-7.196599618E-4,3.169463482E-3,-8.150716312E-4
2.207427821E1,-7.143057883E-5,1.944975462E-3,-6.753096823E-4
2.217476321E1,1.709135249E-4,2.376569901E-3,1.463140361E-3
2.227524821E1,1.627328806E-3,-3.672240069E-3,2.709920518E-4
2.237573421E1,1.862518489E-3,3.683846444E-4,2.691915724E-4
2.247621921E1,-3.091804683E-5,-8.465475403E-4,1.496779267E-3
2.257670521E1,1.957797445E-3,1.609425526E-3,3.442068119E-4
2.267719021E1,-1.518353820E-4,-1.087596640E-3,-1.243820647E-3
2.277767521E1,-5.202284083E-4,-7.418268360E-4,3.169865813E-4
2.287816121E1,1.653819345E-3,-1.752497628E-3,-3.514257492E-3
2.297864621E1,-2.280906774E-3,3.760680556E-6,1.688978169E-3
2.307913171E1,3.200876527E-3,-4.271771759E-4,-6.271405146E-4
2.317961771E1,1.038278453E-3,-5.506607704E-4,1.548354747E-3
2.328010271E1,-1.700373366E-3,-1.584358513E-3,4.759174772E-4
2.338058771E1,-8.666794747E-4,-6.035761908E-5,-1.153918565E-3
2.348107371E1,1.334549859E-3,-1.800289843E-3,-7.453316357E-4
2.358155871E1,-1.075457782E-3,2.468742430E-3,-1.019673888E-3
2.368204371E1,1.211435534E-3,2.686513588E-3,-1.938217320E-3
2.378252871E1,-1.351875253E-3,-1.832144335E-4,1.617406961E-4
2.388301471E1,1.467568800E-3,2.441109158E-3,1.424862305E-3
2.398349971E1,-9.566517547E-4,1.434705686E-3,-3.762694541E-4
2.408398483E1,-1.790001988E-6,1.034263987E-3,-4.141728859E-4
2.418447083E1,-2.574632876E-3,7.434417494E-4,4.459335469E-5
2.428495583E1,1.246874221E-3,-6.379722618E-4,-1.319242292E-3
2.438544083E1,-1.770373434E-3,-9.047929198E-4,2.339699538E-3
2.448592583E1,2.894639038E-3,-8.634338155E-5,1.796299592E-3
2.458641183E1,-1.698602922E-3,-2.987692133E-4,1.805689652E-3
2.468689683E1,2.654828131E-4,-1.833630260E-3,1.587275183E-3
2.478738183E1,-9.920001030E-4,-1.741676591E-3,2.412595786E-3
2.488786683E1,-1.352380030E-3,-1.304955687E-3,-1.364457421E-5
2.498835283E1,-3.753956407E-4,-2.241533250E-3,-1.314192195E-3
2.508884208E1,3.181397915E-4,-8.882475086E-4,1.430775272E-3
2.518932708E1,5.220659077E-4,-1.805480570E-4,-1.177004655E-3
2.528981208E1,-1.628308557E-3,-2.077220939E-3,1.846773084E-4
2.539029808E1,6.415229291E-4,-5.129738711E-4,1.215253957E-3
2.549078308E1,-9.104702622E-5,-8.014519699E-4,1.762252301E-3
2.559126808E1,1.688547432E-3,-1.693988685E-3,-6.371240597E-4
2.569175308E1,-1.741868444E-3,-2.916571684E-4,-2.194594126E-4
2.579223808E1,1.275856048E-4,-1.097002532E-3,6.619880442E-4
2.589272308E1,9.078150615E-4,-1.747023314E-3,1.286525046E-3
2.599320908E1,8.905269206E-4,-4.200437106E-4,7.295473479E-4
2.609368883E1,1.142353751E-3,1.008821651E-3,2.661431208E-4
2.619417383E1,1.056287438E-4,1.251498703E-3,-5.642066244E-4
2.629465883E1,-3.773299977E-4,-1.804382540E-3,2.085659653E-4
2.639514383E1,-1.539258286E-3,-1.283469610E-3,6.788549945E-4
2.649562983E1,-1.421638764E-3,2.926402725E-3,-1.977537991E-3
2.659611483E1,2.978146076E-4,-9.123734199E-4,2.129108179E-4
2.669659983E1,1.916477457E-3,4.608365707E-4,-7.157167420E-5
2.679708483E1,9.481646121E-4,-2.230470069E-3,-9.263935499E-4
2.689756983E1,-1.653376967E-5,1.997866202E-3,1.461038599E-3
2.699805483E1,-1.857709140E-5,1.665421296E-3,2.160586882E-4
2.709854433E1,9.106984362E-4,-1.133662183E-3,1.540400088E-3
2.719902933E1,-1.229345798E-4,-5.153776146E-4,1.670956379E-3
2.729951533E1,-4.985146224E-4,-9.201890789E-4,1.754404511E-4
2.740000033E1,5.935179070E-4,3.748573363E-6,-3.989622928E-4
2.750048533E1,-7.993364707E-4,1.882119104E-4,-4.197852686E-4
2.760097033E1,2.573272213E-4,2.601648681E-3,4.127570428E-4
2.770145533E1,1.502451487E-3,-4.458678886E-4,-1.084911637E-3
2.780194033E1,-2.823956311E-5,7.261936553E-4,-1.268023625E-4
2.790242533E1,-1.000231132E-4,-1.075376756E-3,2.581793582E-3
2.800291033E1,-7.691448554E-4,-7.773838006E-4,-1.175050973E-3
2.810339537E1,3.877272829E-4,-3.896472044E-4,-7.066735998E-4
2.820388037E1,-1.575228758E-3,-9.117587470E-4,-1.799175516E-4
2.830436537E1,2.445736900E-4,-1.911296975E-3,-6.171800196E-4
2.840485037E1,-1.521174796E-3,-6.037866697E-4,-1.750012394E-3
2.850533537E1,-2.021366730E-3,-4.766820930E-4,1.505827764E-3
2.860582138E1,3.141779453E-4,8.893664926E-4,1.682353672E-3
2.870630638E1,1.911651343E-4,1.124711707E-5,5.926508456E-4
2.880679137E1,1.781411469E-3,-2.095125150E-3,-3.099013120E-4
2.890727637E1,-1.263425685E-3,-1.164531335E-3,-2.918949816E-3
2.900776137E1,-2.195686102E-3,4.071802832E-4,1.716461033E-3
2.910824308E1,6.478633732E-4,4.930514842E-5,2.172719920E-3
2.920872808E1,1.539668068E-3,-1.607211307E-4,-2.056127414E-5
2.930921308E1,2.508619800E-3,-2.903463319E-4,-8.605704643E-4
2.940969808E1,2.252172679E-3,-2.440364566E-3,7.086291444E-4
2.951018308E1,1.050742343E-3,-7.207491435E-4,-5.042972043E-5
2.961066808E1,-5.652103573E-4,-3.497735597E-4,6.619009655E-4
2.971115308E1,9.814780205E-4,5.975523964E-4,-1.591888722E-4
2.981163808E1,-2.152530476E-3,1.693884842E-4,-4.394843709E-4
2.991212308E1,-1.256959513E-4,-2.899533138E-3,-1.247634762E-3
3.001260808E1,1.918878406E-3,1.951676328E-3,-1.131198369E-4
3.011309683E1,1.836257987E-3,2.943502739E-3,2.701495541E-3
3.021358183E1,1.848042011E-4,3.042779863E-3,-2.172261011E-4
3.031406683E1,4.979725927E-4,-2.350513823E-4,-9.952601977E-4
3.041455183E1,4.066815600E-4,-4.710862413E-5,-1.251558540E-3
3.051503583E1,7.106000558E-4,-2.009539399E-3,-2.969568362E-3
3.061552083E1,4.139160737E-4,9.769136086E-4,-1.273460221E-3
3.071600583E1,2.016660757E-3,7.643303834E-4,9.116122965E-4
3.081649083E1,1.146926545E-3,-1.951992046E-3,1.863115467E-3
3.091697583E1,-1.025168225E-3,-1.223880798E-3,-1.034572022E-3
3.101746083E1,1.392383128E-3,-6.742994301E-4,9.299505036E-4
3.111794183E1,1.406024210E-3,3.014830872E-5,1.436204650E-3
3.121842683E1,-7.157633081E-4,-3.661620431E-4,1.153335907E-4
3.131891183E1,-7.694493979E-4,3.139066510E-3,-1.303550787E-3
3.141939683E1,-7.264800370E-4,4.771300592E-4,-1.276804716E-3
3.151988183E1,-5.477061495E-4,7.991064340E-4,-2.052183263E-4
3.162036683E1,-1.432426274E-3,1.030554995E-3,8.946966846E-4
3.172085183E1,-3.321127035E-3,-2.072660252E-3,-1.166143455E-3
3.182133683E1,1.191756688E-3,-1.270990353E-3,1.629155828E-3
3.192182083E1,1.555894502E-3,-2.915818710E-3,7.774934638E-4
3.202230583E1,-1.018434763E-3,-2.097430639E-3,2.544831950E-3
3.212279062E1,2.552716061E-3,1.155502629E-3,7.084172685E-4
3.222327563E1,-2.384877764E-3,8.355225436E-4,-4.432792775E-4
3.232376063E1,-1.384615898E-4,-2.014745958E-3,4.767437931E-4
3.242424563E1,2.626278438E-3,3.814912867E-3,-1.102245413E-3
3.252473063E1,4.866644740E-4,-8.644587360E-4,2.505567623E-3
3.262521563E1,1.271497458E-3,5.515837111E-4,8.672017138E-4
3.272570062E1,-6.721951067E-4,3.891387023E-4,1.652796287E-3
3.282618463E1,-1.091820188E-3,8.477405645E-4,7.787852082E-4
3.292666963E1,9.789839387E-4,-1.125595532E-3,2.468749881E-4
3.302715462E1,-5.516223609E-5,-8.381651714E-4,-1.215532771E-3
3.312763958E1,1.553678885E-4,-1.374012791E-4,1.315138070E-3
3.322812458E1,-1.114541665E-3,-2.119210549E-4,-2.110931557E-3
3.332860958E1,1.676967368E-4,1.338478178E-4,1.273764530E-3
3.342909458E1,1.469781622E-3,-3.262530081E-4,1.497367164E-3
3.352957958E1,-2.605237067E-3,1.058424357E-3,-6.397480611E-4
3.363006458E1,-1.675040461E-3,2.866663970E-3,2.156011760E-7
3.373054858E1,2.961590886E-3,1.189560629E-3,-1.131038880E-3
3.383103358E1,7.478212938E-4,1.219308004E-3,1.336776186E-4
