"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.753398950E1,1.917512512E-1,-6.092330933E-2,9.802216187E0
2.763448150E1,1.956431580E-1,-7.694000244E-2,9.802515564E0
2.773496950E1,1.860630798E-1,-7.394622803E-2,9.801916809E0
2.783545850E1,1.836680603E-1,-7.125183105E-2,9.812993774E0
2.793594650E1,1.930984497E-1,-7.214996338E-2,9.813891907E0
2.803643450E1,1.788780212E-1,-6.855743408E-2,9.802964630E0
2.813692250E1,1.905537415E-1,-7.334747314E-2,9.810000000E0
2.823741050E1,1.936972046E-1,-7.155120850E-2,9.805060272E0
2.833789850E1,1.896556091E-1,-6.601272583E-2,9.814939728E0
2.843838650E1,1.760339355E-1,-6.691085815E-2,9.812095642E0
2.853887450E1,1.910028076E-1,-6.361770630E-2,9.801916809E0
2.863935829E1,2.040257263E-1,-6.601272583E-2,9.804012451E0
2.873984629E1,1.893562317E-1,-7.200027466E-2,9.813891907E0
2.884033429E1,1.901046753E-1,-7.544311523E-2,9.806257782E0
2.894082229E1,2.026785278E-1,-6.436614990E-2,9.802814941E0
2.904131029E1,1.896556091E-1,-7.753875732E-2,9.804910583E0
2.914179829E1,1.883084106E-1,-7.484436035E-2,9.808353424E0
2.924228629E1,1.851649475E-1,-6.646179199E-2,9.804910583E0
2.934277429E1,1.892065430E-1,-7.259902954E-2,9.814939728E0
2.944326229E1,1.911524963E-1,-6.945556641E-2,9.810748444E0
2.954375029E1,1.907034302E-1,-6.706054688E-2,9.807904358E0
2.964423763E1,1.911524963E-1,-6.346801758E-2,9.808054047E0
2.974472563E1,1.902543640E-1,-7.095245361E-2,9.810299377E0
2.984521362E1,1.898052979E-1,-7.229965210E-2,9.810000000E0
2.994570162E1,1.902543640E-1,-6.271957397E-2,9.797575836E0
3.004618963E1,1.851649475E-1,-7.304809570E-2,9.805958405E0
3.014667763E1,1.929487610E-1,-6.750961304E-2,9.814939728E0
3.024716563E1,2.005828857E-1,-7.559280396E-2,9.815089417E0
3.034765363E1,1.945953369E-1,-6.616241455E-2,9.816735992E0
3.044814163E1,1.922003174E-1,-7.110214233E-2,9.807155914E0
3.054862963E1,1.862127686E-1,-6.556365967E-2,9.804760895E0
3.064911825E1,1.890568542E-1,-7.319778442E-2,9.804311829E0
3.074960625E1,1.907034302E-1,-6.721023560E-2,9.812544708E0
3.085009425E1,1.904040527E-1,-6.361770630E-2,9.809850311E0
3.095058225E1,1.860630798E-1,-6.810836792E-2,9.806407471E0
3.105107025E1,1.818717957E-1,-7.379653931E-2,9.806557159E0
3.115155725E1,1.922003174E-1,-7.723937988E-2,9.826316071E0
3.125204525E1,1.842668152E-1,-6.466552734E-2,9.803713074E0
3.135253325E1,1.857637024E-1,-7.214996338E-2,9.802365875E0
3.145302125E1,1.947450256E-1,-7.050338745E-2,9.810898132E0
3.155350925E1,1.935475159E-1,-7.664062500E-2,9.804311829E0
3.165399762E1,1.902543640E-1,-7.319778442E-2,9.802515564E0
3.175448563E1,1.883084106E-1,-6.571334839E-2,9.820328522E0
3.185497363E1,1.913021851E-1,-7.738906860E-2,9.811945953E0
3.195546163E1,1.907034302E-1,-7.679031372E-2,9.812544708E0
3.205594862E1,1.865121460E-1,-6.855743408E-2,9.813891907E0
3.215643662E1,1.811233521E-1,-7.409591675E-2,9.796378326E0
3.225692462E1,1.853146362E-1,-6.765930176E-2,9.793384552E0
3.235741263E1,1.829196167E-1,-7.304809570E-2,9.800120544E0
3.245790063E1,1.880090332E-1,-6.197113037E-2,9.821076965E0
3.255838863E1,1.793270874E-1,-6.721023560E-2,9.807006226E0
3.265887688E1,1.812730408E-1,-7.289840698E-2,9.805209961E0
3.275936387E1,1.944456482E-1,-5.807922363E-2,9.805958405E0
3.285985187E1,1.896556091E-1,-7.319778442E-2,9.800120544E0
3.296033988E1,1.845661926E-1,-6.227050781E-2,9.798473969E0
3.306082788E1,1.890568542E-1,-7.349716187E-2,9.818232880E0
3.316131588E1,1.839674377E-1,-6.945556641E-2,9.808952179E0
3.326180388E1,1.799258423E-1,-6.960525513E-2,9.807904358E0
3.336229087E1,1.924996948E-1,-7.155120850E-2,9.810598755E0
3.346277887E1,1.968406677E-1,-7.664062500E-2,9.812993774E0
3.356326688E1,1.886077881E-1,-7.155120850E-2,9.802964630E0
3.366375367E1,1.920506287E-1,-7.050338745E-2,9.829758911E0
3.376424067E1,1.884580994E-1,-7.589218140E-2,9.810149689E0
3.386472867E1,1.878593445E-1,-6.256988525E-2,9.819131012E0
3.396521667E1,1.938468933E-1,-6.960525513E-2,9.801767120E0
3.406570467E1,1.850152588E-1,-6.810836792E-2,9.813143463E0
3.416619267E1,1.898052979E-1,-7.574249268E-2,9.811496887E0
3.426667967E1,1.905537415E-1,-6.885681152E-2,9.808802490E0
3.436716767E1,1.844165039E-1,-7.319778442E-2,9.804760895E0
3.446765567E1,1.874102783E-1,-7.274871826E-2,9.814490662E0
3.456814367E1,1.907034302E-1,-7.125183105E-2,9.810299377E0
3.466863129E1,1.945953369E-1,-6.706054688E-2,9.811496887E0
3.476911929E1,1.817221069E-1,-7.229965210E-2,9.805359650E0
3.486960729E1,1.866618347E-1,-6.451583862E-2,9.804910583E0
3.497009429E1,1.942959595E-1,-7.454498291E-2,9.809550934E0
3.507058229E1,1.930984497E-1,-7.723937988E-2,9.806856537E0
3.517107029E1,1.917512512E-1,-7.200027466E-2,9.797575836E0
3.527155829E1,1.898052979E-1,-6.960525513E-2,9.802665253E0
3.537204529E1,1.893562317E-1,-7.574249268E-2,9.797426147E0
3.547253329E1,1.868115234E-1,-7.095245361E-2,9.800120544E0
3.557302554E1,1.802252197E-1,-7.229965210E-2,9.803862762E0
3.567351254E1,1.935475159E-1,-6.661148071E-2,9.796827393E0
3.577400054E1,1.901046753E-1,-6.765930176E-2,9.801467743E0
3.587448854E1,1.957928467E-1,-7.619155884E-2,9.803563385E0
3.597497554E1,1.926493835E-1,-7.170089722E-2,9.809700623E0
3.607546354E1,1.866618347E-1,-6.765930176E-2,9.804461517E0
3.617595154E1,1.863624573E-1,-6.421646118E-2,9.811347198E0
3.627643854E1,1.919009399E-1,-6.795867920E-2,9.799372101E0
3.637692654E1,1.844165039E-1,-6.900650024E-2,9.806856537E0
3.647741454E1,1.863624573E-1,-7.140151978E-2,9.802964630E0
3.657789729E1,1.927990723E-1,-6.376739502E-2,9.812245331E0
3.667838529E1,1.901046753E-1,-7.259902954E-2,9.799970856E0
3.677887329E1,1.842668152E-1,-7.005432129E-2,9.787397003E0
3.687936029E1,1.951940918E-1,-6.795867920E-2,9.807754669E0
3.697984829E1,1.854643250E-1,-7.619155884E-2,9.812844086E0
3.708033529E1,1.905537415E-1,-6.735992432E-2,9.802066498E0
3.718082329E1,1.905537415E-1,-7.424560547E-2,9.806856537E0
3.728131129E1,1.898052979E-1,-7.005432129E-2,9.799970856E0
3.738179829E1,1.886077881E-1,-7.289840698E-2,9.804760895E0
3.748228629E1,1.948947144E-1,-6.601272583E-2,9.814490662E0
3.758277367E1,1.904040527E-1,-6.960525513E-2,9.803413696E0
3.768326167E1,1.820214844E-1,-7.289840698E-2,9.811197510E0
3.778374967E1,1.950444031E-1,-6.511459351E-2,9.808203735E0
3.788423667E1,1.904040527E-1,-6.421646118E-2,9.798773346E0
3.798472467E1,1.808239746E-1,-7.768844604E-2,9.801916809E0
3.808521167E1,1.974394226E-1,-6.451583862E-2,9.808203735E0
3.818569967E1,1.911524963E-1,-7.005432129E-2,9.802814941E0
3.828618667E1,1.886077881E-1,-6.825805664E-2,9.798773346E0
3.838667467E1,1.962419128E-1,-7.394622803E-2,9.808802490E0
3.848716167E1,1.871109009E-1,-7.065307617E-2,9.804311829E0
3.858765279E1,1.901046753E-1,-7.394622803E-2,9.802964630E0
3.868814079E1,1.832189941E-1,-6.930587769E-2,9.802066498E0
3.878862779E1,1.917512512E-1,-6.795867920E-2,9.812993774E0
