"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.665239512E1,2.208614922E1,-3.151145935E0,-4.829948425E1
7.675288329E1,2.218575478E1,-3.179926872E0,-4.836727142E1
7.685337129E1,2.226557732E1,-3.232331276E0,-4.797028351E1
7.695385929E1,2.221503639E1,-3.136693954E0,-4.811611938E1
7.705434729E1,2.234894753E1,-3.233834267E0,-4.822133636E1
7.715483529E1,2.243829536E1,-3.307736397E0,-4.790367889E1
7.725532329E1,2.238252449E1,-3.203489304E0,-4.778141785E1
7.735581029E1,2.247472572E1,-3.223155022E0,-4.780623627E1
7.745629829E1,2.239746284E1,-3.238252640E0,-4.760104370E1
7.755678629E1,2.242386818E1,-3.122715950E0,-4.788610077E1
7.765727329E1,2.241381264E1,-3.247519493E0,-4.793751526E1
7.775776450E1,2.227542305E1,-3.204764366E0,-4.791374207E1
7.785825250E1,2.262689781E1,-3.437596321E0,-4.782891846E1
7.795873950E1,2.281101036E1,-3.454441071E0,-4.741296387E1
7.805922650E1,2.281820488E1,-3.334786415E0,-4.782350922E1
7.815971350E1,2.269757271E1,-3.482183456E0,-4.769124603E1
7.826020050E1,2.274529839E1,-3.473016739E0,-4.748399353E1
7.836068850E1,2.273019600E1,-3.495862007E0,-4.772673798E1
7.846117450E1,2.271202278E1,-3.437617302E0,-4.783751678E1
7.856166150E1,2.269776344E1,-3.576491356E0,-4.767675781E1
7.866214850E1,2.262111855E1,-3.354407310E0,-4.782128906E1
7.876263537E1,2.289591408E1,-3.337203979E0,-4.773608398E1
7.886312237E1,2.284722710E1,-3.675471306E0,-4.760066223E1
7.896360937E1,2.286008644E1,-3.476202965E0,-4.792810059E1
7.906409537E1,2.291605186E1,-3.147103310E0,-4.800543976E1
7.916458238E1,2.281591606E1,-3.468850136E0,-4.776773071E1
7.926506837E1,2.287252998E1,-3.560528755E0,-4.786333466E1
7.936555537E1,2.289407539E1,-3.605120659E0,-4.798223877E1
7.946604237E1,2.298029518E1,-3.648665428E0,-4.778166962E1
7.956652837E1,2.290284538E1,-3.810474396E0,-4.803840637E1
7.966701437E1,2.276292992E1,-3.592576981E0,-4.786914062E1
7.976750075E1,2.287689400E1,-3.537267685E0,-4.802484131E1
7.986798675E1,2.293189049E1,-3.701203346E0,-4.798763275E1
7.996847275E1,2.284623528E1,-3.594956398E0,-4.808477783E1
8.006895975E1,2.277531624E1,-3.663972855E0,-4.797643280E1
8.016944575E1,2.275104713E1,-3.789853096E0,-4.813481903E1
8.026993175E1,2.274924660E1,-3.636706352E0,-4.826592255E1
8.037041875E1,2.274474525E1,-3.588625908E0,-4.817337799E1
8.047090475E1,2.283379555E1,-3.674681664E0,-4.810376740E1
8.057139075E1,2.285882759E1,-3.727383614E0,-4.842787933E1
8.067187675E1,2.280122185E1,-3.694649696E0,-4.809658813E1
