"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.823492717E1,1.298904419E1,-1.343486691E1,-3.993550873E1
3.833542413E1,1.329765701E1,-1.318409157E1,-4.011214066E1
3.843592112E1,1.215171814E1,-1.332749557E1,-4.110136414E1
3.853641812E1,1.163957024E1,-1.400008965E1,-4.133326340E1
3.863691513E1,1.054045677E1,-1.507691956E1,-4.129306412E1
3.873741212E1,9.494524002E0,-1.576780891E1,-4.139659882E1
3.883790913E1,9.170198441E0,-1.601204872E1,-4.169861984E1
3.893840613E1,1.002878189E1,-1.519315147E1,-4.169526291E1
3.903890312E1,9.665525436E0,-1.500789452E1,-4.223131561E1
3.913940013E1,9.843852997E0,-1.569725609E1,-4.174635696E1
3.923989712E1,1.052908325E1,-1.596900558E1,-4.134745789E1
3.934039512E1,1.079530907E1,-1.691454506E1,-4.054248810E1
3.944089213E1,1.029257965E1,-1.705508995E1,-4.082078934E1
3.954139012E1,9.295640945E0,-1.857001686E1,-4.078841782E1
3.964188712E1,9.128326416E0,-1.768915176E1,-4.174460220E1
3.974238513E1,9.234651566E0,-1.734842110E1,-4.225289536E1
3.984288313E1,8.999292374E0,-1.729937172E1,-4.226870728E1
3.994338112E1,9.183727264E0,-1.719978714E1,-4.240946198E1
4.004387813E1,9.679275513E0,-1.684203339E1,-4.300419235E1
4.014437613E1,1.082168198E1,-1.553818703E1,-4.366420746E1
4.024487412E1,1.182317734E1,-1.503726387E1,-4.375611115E1
4.034537529E1,1.300621414E1,-1.533568382E1,-4.336047363E1
4.044587429E1,1.440944672E1,-1.528660583E1,-4.335258484E1
