"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.059965475E1,-3.951782227E-2,1.660047913E-1,9.812844086E0
2.070013975E1,-3.697311401E-2,1.832189941E-1,9.790241089E0
2.080062575E1,-3.233276367E-2,1.703457642E-1,9.814939728E0
2.090111075E1,-4.311035156E-2,1.761836243E-1,9.815987549E0
2.100159675E1,-3.367996216E-2,1.695973206E-1,9.818232880E0
2.110208521E1,-3.278182983E-2,1.836680603E-1,9.801018677E0
2.120257121E1,-3.951782227E-2,1.692979431E-1,9.824220428E0
2.130305621E1,-3.577560425E-2,1.857637024E-1,9.799671478E0
2.140354121E1,-3.667373657E-2,1.715432739E-1,9.802515564E0
2.150402721E1,-4.520599365E-2,1.800755310E-1,9.791887665E0
2.160451221E1,-3.652404785E-2,1.775308228E-1,9.810000000E0
2.170499821E1,-4.056564331E-2,1.875599670E-1,9.805060272E0
2.180548321E1,-2.859054565E-2,1.701960754E-1,9.773775330E0
2.190596921E1,-2.514770508E-2,1.920506287E-1,9.781559143E0
2.200645421E1,-3.697311401E-2,1.585203552E-1,9.836345215E0
2.210693521E1,-4.370910645E-2,1.980381775E-1,9.816586304E0
2.220742121E1,-2.978805542E-2,1.576222229E-1,9.773326263E0
2.230790621E1,-3.861968994E-2,1.889071655E-1,9.766141205E0
2.240839121E1,-4.236190796E-2,1.686991882E-1,9.815388794E0
2.250887721E1,-3.861968994E-2,1.848655701E-1,9.793833618E0
2.260936221E1,-2.005828857E-2,1.706451416E-1,9.820328522E0
2.270984821E1,-4.984634399E-2,1.968406677E-1,9.825268250E0
2.281033321E1,-3.936813354E-2,1.568737793E-1,9.841434631E0
2.291081821E1,-3.787124634E-2,1.908531189E-1,9.803114319E0
2.301130421E1,-3.323089600E-2,1.616638184E-1,9.803264008E0
2.311178971E1,-3.622467041E-2,1.936972046E-1,9.785151672E0
2.321227471E1,-3.757186890E-2,1.613644409E-1,9.804611206E0
2.331276071E1,-5.628295898E-2,1.775308228E-1,9.833052063E0
2.341324571E1,-3.652404785E-2,1.555265808E-1,9.787397003E0
2.351373071E1,-4.625381470E-2,1.835183716E-1,9.801617432E0
2.361421571E1,-4.026626587E-2,1.688488770E-1,9.804012451E0
2.371470171E1,-3.592529297E-2,1.645079041E-1,9.779463501E0
2.381518671E1,-4.311035156E-2,1.745370483E-1,9.795330505E0
