"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.633029450E1,-1.365161133E-1,2.290237427E-2,9.821076965E0
2.643079050E1,-1.709445190E-1,4.475692749E-2,9.803413696E0
2.653128750E1,-1.603166199E-1,3.308120728E-2,9.825417938E0
2.663178350E1,-1.657054138E-1,4.191284180E-2,9.808802490E0
2.673227950E1,-1.663041687E-1,4.685256958E-2,9.794282684E0
2.683277650E1,-1.679507446E-1,3.712280273E-2,9.795929260E0
2.693327250E1,-1.618135071E-1,4.251159668E-2,9.808503113E0
2.703376850E1,-1.728904724E-1,4.161346436E-2,9.774224396E0
2.713426550E1,-1.672023010E-1,4.909790039E-2,9.801767120E0
2.723476150E1,-1.766326904E-1,4.745132446E-2,9.799821167E0
2.733526125E1,-1.507365417E-1,3.323089600E-2,9.819280701E0
2.743575825E1,-1.691482544E-1,4.595443726E-2,9.814790039E0
2.753625425E1,-1.634600830E-1,2.724334717E-2,9.816885681E0
2.763675025E1,-1.591191101E-1,3.233276367E-2,9.830956421E0
2.773724625E1,-1.559756470E-1,3.742218018E-2,9.804461517E0
2.783774325E1,-1.802252197E-1,3.038681030E-2,9.822723541E0
2.793823925E1,-1.618135071E-1,5.014572144E-2,9.814340973E0
2.803873525E1,-1.628613281E-1,4.116439819E-2,9.798324280E0
2.813923125E1,-1.709445190E-1,3.742218018E-2,9.803713074E0
2.823972825E1,-1.636097717E-1,4.176315308E-2,9.808054047E0
2.834022038E1,-1.654060364E-1,3.787124634E-2,9.800120544E0
2.844071638E1,-1.552272034E-1,3.787124634E-2,9.804162140E0
2.854121237E1,-1.758842468E-1,4.011657715E-2,9.807455292E0
2.864170838E1,-1.535806274E-1,3.757186890E-2,9.808203735E0
2.874220538E1,-1.657054138E-1,4.161346436E-2,9.807305603E0
2.884270138E1,-1.749861145E-1,3.442840576E-2,9.811796265E0
2.894319738E1,-1.634600830E-1,4.640350342E-2,9.823471985E0
2.904369338E1,-1.658551025E-1,4.056564331E-2,9.807604980E0
2.914418938E1,-1.513352966E-1,3.218307495E-2,9.801617432E0
2.924468538E1,-1.790277100E-1,5.388793945E-2,9.811796265E0
2.934518200E1,-1.422042847E-1,3.457809448E-2,9.817484436E0
2.944567800E1,-1.683998108E-1,4.086502075E-2,9.808952179E0
2.954617500E1,-1.724414062E-1,3.353027344E-2,9.805060272E0
2.964667100E1,-1.519340515E-1,3.263214111E-2,9.827363892E0
2.974716700E1,-1.625619507E-1,3.218307495E-2,9.797575836E0
2.984766300E1,-1.600172424E-1,5.089416504E-2,9.817634125E0
2.994815900E1,-1.648072815E-1,3.023712158E-2,9.803114319E0
3.004865500E1,-1.679507446E-1,4.894821167E-2,9.814340973E0
3.014915100E1,-1.686991882E-1,3.188369751E-2,9.819430389E0
3.024964700E1,-1.594184875E-1,4.415817261E-2,9.799970856E0
3.035014217E1,-1.697470093E-1,3.233276367E-2,9.811197510E0
3.045063817E1,-1.516346741E-1,3.502716064E-2,9.814640350E0
3.055113417E1,-1.697470093E-1,4.580474854E-2,9.793833618E0
3.065163017E1,-1.510359192E-1,3.143463135E-2,9.797875214E0
3.075212617E1,-1.712438965E-1,3.981719971E-2,9.804012451E0
3.085262217E1,-1.692979431E-1,3.607498169E-2,9.810598755E0
3.095311817E1,-1.664538574E-1,3.323089600E-2,9.800868988E0
3.105361417E1,-1.562750244E-1,4.475692749E-2,9.784253540E0
3.115411017E1,-1.695973206E-1,3.682342529E-2,9.801467743E0
3.125460617E1,-1.552272034E-1,4.056564331E-2,9.801617432E0
3.135510238E1,-1.555265808E-1,4.535568237E-2,9.807006226E0
3.145559838E1,-1.603166199E-1,3.278182983E-2,9.805808716E0
3.155609338E1,-1.733395386E-1,4.430786133E-2,9.804012451E0
3.165658938E1,-1.577719116E-1,4.086502075E-2,9.809550934E0
3.175708538E1,-1.766326904E-1,3.787124634E-2,9.808503113E0
3.185758138E1,-1.537303162E-1,3.173400879E-2,9.802216187E0
3.195807738E1,-1.691482544E-1,4.790039063E-2,9.800719299E0
3.205857338E1,-1.588197327E-1,3.802093506E-2,9.800569611E0
3.215906938E1,-1.636097717E-1,4.056564331E-2,9.814790039E0
3.225956538E1,-1.658551025E-1,3.817062378E-2,9.814041595E0
3.236006050E1,-1.561253357E-1,3.727249146E-2,9.811347198E0
3.246055650E1,-1.743873596E-1,4.340972900E-2,9.806856537E0
3.256105250E1,-1.648072815E-1,3.577560425E-2,9.803563385E0
3.266154850E1,-1.595681763E-1,4.131408691E-2,9.810000000E0
3.276204450E1,-1.633103943E-1,3.772155762E-2,9.805808716E0
3.286254050E1,-1.701960754E-1,3.188369751E-2,9.813891907E0
3.296303550E1,-1.562750244E-1,3.622467041E-2,9.802665253E0
3.306353150E1,-1.737886047E-1,3.832031250E-2,9.811047821E0
3.316402750E1,-1.648072815E-1,3.293151855E-2,9.813143463E0
3.326452350E1,-1.610650635E-1,3.382965088E-2,9.821076965E0
3.336501837E1,-1.719923401E-1,3.727249146E-2,9.799671478E0
3.346551438E1,-1.613644409E-1,3.787124634E-2,9.801767120E0
3.356601038E1,-1.478924561E-1,3.577560425E-2,9.803413696E0
3.366650638E1,-1.666035461E-1,3.936813354E-2,9.808503113E0
3.376700138E1,-1.649569702E-1,3.727249146E-2,9.790091400E0
3.386749738E1,-1.576222229E-1,3.981719971E-2,9.809251556E0
3.396799338E1,-1.502874756E-1,3.876937866E-2,9.793085175E0
3.406848838E1,-1.607656860E-1,4.400848389E-2,9.809700623E0
3.416898438E1,-1.645079041E-1,4.221221924E-2,9.798623657E0
3.426948038E1,-1.739382935E-1,4.086502075E-2,9.802515564E0
3.436997575E1,-1.624122620E-1,5.328918457E-2,9.795031128E0
3.447047175E1,-1.628613281E-1,3.562591553E-2,9.802515564E0
3.457096675E1,-1.695973206E-1,4.116439819E-2,9.804461517E0
3.467146275E1,-1.631607056E-1,2.769241333E-2,9.801168365E0
3.477195875E1,-1.621128845E-1,3.517684937E-2,9.809700623E0
3.487245375E1,-1.672023010E-1,5.583389282E-2,9.817783813E0
3.497294975E1,-1.609153748E-1,3.891906738E-2,9.807006226E0
3.507344475E1,-1.666035461E-1,3.921844482E-2,9.799821167E0
3.517394075E1,-1.633103943E-1,3.966751099E-2,9.810299377E0
3.527443575E1,-1.603166199E-1,3.323089600E-2,9.809700623E0
3.537493088E1,-1.727407837E-1,3.038681030E-2,9.819280701E0
3.547542588E1,-1.546284485E-1,3.487747192E-2,9.812844086E0
3.557592188E1,-1.710942078E-1,2.993774414E-2,9.817334747E0
3.567641688E1,-1.553768921E-1,3.382965088E-2,9.820178833E0
