"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.829663754E1,2.745706588E-4,-1.130537130E-4,-1.113784150E-3
1.839711254E1,-6.745913997E-4,1.191301271E-3,2.937661484E-4
1.849758754E1,6.248084828E-4,-7.388992235E-4,-1.498583821E-3
1.859806354E1,-5.540894344E-4,9.430865757E-4,-2.482589101E-3
1.869853854E1,-1.567411236E-3,-1.435383689E-3,8.057234809E-4
1.879901354E1,-3.423742950E-3,-8.444306441E-4,-7.851105183E-4
1.889948854E1,2.562031150E-4,-1.511287875E-3,2.291449346E-5
1.899996354E1,-2.382831648E-3,-1.790102571E-3,4.131160676E-4
1.910043854E1,-1.112559810E-3,3.534089774E-5,-2.025760245E-3
1.920091354E1,-6.756186485E-4,1.596193295E-3,-2.572963247E-3
1.930138537E1,1.469974406E-3,-1.432661898E-3,-2.230075188E-4
1.940186037E1,7.429346442E-4,1.097934786E-3,-1.553620095E-3
1.950233538E1,2.559174784E-3,-4.799687304E-4,-7.053106092E-4
1.960281037E1,1.814746298E-3,-1.749114133E-3,-1.393427025E-3
1.970328537E1,-1.061629504E-3,-2.204454504E-3,3.471761011E-4
1.980376037E1,6.729131564E-4,1.503118780E-3,6.679468788E-4
1.990423537E1,1.497377641E-3,2.872443758E-3,-1.894435729E-3
2.000471037E1,-1.293700188E-5,-1.089757308E-3,-3.999595996E-3
2.010518637E1,1.565487124E-3,-1.454146113E-3,1.080979593E-3
2.020566137E1,1.843341626E-3,-1.949317753E-3,-2.378589008E-3
2.030614075E1,2.673510462E-4,3.286151215E-3,-1.217806828E-3
2.040661575E1,-3.445371985E-4,-1.029138919E-3,-1.972440397E-3
2.050709075E1,-5.565108731E-4,1.172912307E-4,8.812402375E-4
2.060756575E1,1.371602528E-3,5.750395358E-4,-1.920762123E-3
2.070804075E1,6.365207955E-4,-8.933120407E-4,-2.173925750E-3
2.080851575E1,-7.942318916E-5,1.554501243E-3,-5.738611799E-4
2.090899075E1,-7.606390864E-4,-3.767297603E-4,-1.520048594E-3
2.100946575E1,1.321181655E-3,4.141177051E-4,7.651674096E-4
2.110994075E1,1.307497732E-3,1.475872472E-3,5.895739887E-4
2.121041675E1,-4.861829802E-4,-7.946789265E-4,1.361046452E-4
2.131088737E1,-6.543863565E-4,-2.038397361E-3,1.113209408E-3
2.141136237E1,-7.939301431E-4,5.199089646E-4,-6.889721844E-4
2.151183737E1,1.566939987E-3,-2.497062087E-4,-4.573636688E-4
2.161231237E1,2.882894129E-3,-9.783031419E-5,-3.504022025E-4
2.171278737E1,-2.179400995E-3,2.093473449E-5,-1.103073708E-3
2.181326237E1,2.381578088E-4,-1.587918494E-3,-6.721364334E-4
2.191373737E1,-1.452211291E-3,6.347429007E-6,8.180451114E-4
2.201421237E1,2.057001926E-3,4.728049971E-4,-8.174045943E-4
