"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.119710158E1,1.366658020E-1,9.816436615E0,2.522254944E-1
8.129759158E1,1.318757629E-1,9.812095642E0,2.462379456E-1
8.139808258E1,1.320254517E-1,9.811646576E0,2.619552612E-1
8.149857258E1,1.311273193E-1,9.815688171E0,2.478845215E-1
8.159906358E1,1.323248291E-1,9.804012451E0,2.583627319E-1
8.169955358E1,1.324745178E-1,9.818382568E0,2.586621094E-1
8.180004358E1,1.312770081E-1,9.815837860E0,2.469863892E-1
8.190053458E1,1.390608215E-1,9.814790039E0,2.532733154E-1
8.200102458E1,1.399589539E-1,9.813442841E0,2.619552612E-1
8.210151558E1,1.345701599E-1,9.818232880E0,2.586621094E-1
8.220200558E1,1.323248291E-1,9.803862762E0,2.421963501E-1
8.230249558E1,1.245410156E-1,9.808353424E0,2.427951050E-1
8.240298658E1,1.330732727E-1,9.810598755E0,2.484832764E-1
8.250347658E1,1.396595764E-1,9.823322296E0,2.531236267E-1
8.260396758E1,1.332229614E-1,9.820627899E0,2.574645996E-1
8.270445758E1,1.459465027E-1,9.824819183E0,2.502795410E-1
8.280494758E1,1.269360352E-1,9.803563385E0,2.589614868E-1
8.290543858E1,1.339714050E-1,9.802066498E0,2.818638611E-1
8.300593146E1,1.251397705E-1,9.788444824E0,2.609074402E-1
8.310642246E1,1.363664246E-1,9.810299377E0,2.552192688E-1
8.320691246E1,1.375639343E-1,9.802365875E0,2.655477905E-1
8.330740246E1,1.360670471E-1,9.817933502E0,2.603086853E-1
8.340789346E1,1.356179810E-1,9.823172607E0,2.570155334E-1
8.350838346E1,1.326242065E-1,9.808353424E0,2.562670898E-1
8.360887346E1,1.284329224E-1,9.804910583E0,2.492317200E-1
8.370936446E1,1.178050232E-1,9.797276459E0,2.526745605E-1
8.380985446E1,1.332229614E-1,9.804910583E0,2.561174011E-1
8.391034446E1,1.324745178E-1,9.810149689E0,2.478845215E-1
8.401083558E1,1.257385254E-1,9.804461517E0,2.610571289E-1
8.411132558E1,1.392105103E-1,9.820178833E0,2.412982178E-1
8.421181658E1,1.336720276E-1,9.810000000E0,2.423460388E-1
8.431230658E1,1.332229614E-1,9.814191284E0,2.519261169E-1
8.441279658E1,1.457968140E-1,9.841734009E0,2.429447937E-1
8.451328758E1,1.266366577E-1,9.822424164E0,2.567161560E-1
8.461377758E1,1.360670471E-1,9.826465759E0,2.433938599E-1
8.471426758E1,1.297801208E-1,9.811945953E0,2.534230042E-1
8.481475858E1,1.371148682E-1,9.807305603E0,2.517764282E-1
8.491524858E1,1.318757629E-1,9.793833618E0,2.549198914E-1
8.501573671E1,1.230441284E-1,9.809550934E0,2.457888794E-1
8.511622671E1,1.303788757E-1,9.812694397E0,2.435435486E-1
8.521671671E1,1.278341675E-1,9.805509338E0,2.580633545E-1
8.531720771E1,1.411564636E-1,9.820777588E0,2.477348328E-1
8.541769771E1,1.357676697E-1,9.806706848E0,2.691403198E-1
8.551818771E1,1.309776306E-1,9.814041595E0,2.517764282E-1
8.561867871E1,1.231938171E-1,9.816286926E0,2.525248718E-1
8.571916871E1,1.227447510E-1,9.820627899E0,2.457888794E-1
8.581965971E1,1.278341675E-1,9.801767120E0,2.580633545E-1
